Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,163,0,5400.0,5137.754478281867,14.67720908112824,10571.584000019357,55.50920245398773,0.9111268641199253,0.0,5400,6800,7500,7800,8900,9600,10000,10000,11000,11000,11000
GET,/products?search=[term],443,0,600.0,567.0899159966655,25.803625117987394,1052.7467909269035,259815.98645598194,2.4762527656756252,0.0,600,640,670,690,740,820,960,1000,1100,1100,1100
GET,/recommendations/[userId],313,0,4100.0,4065.1449387574703,1952.0224169827998,6401.396166998893,2616.370607028754,1.7495871685247644,0.0,4100,4300,4500,4700,5100,5400,5700,5900,6400,6400,6400
GET,/users/[id]/dashboard,229,0,76000.0,75092.69162699758,33081.43816702068,98991.28566705622,31111.414847161574,1.2800493980580545,0.0,76000,80000,81000,82000,85000,88000,90000,91000,99000,99000,99000
,Aggregated,1148,0,3500.0,17035.96825885017,14.67720908112824,98991.28566705622,107187.2543554007,6.417016196378369,0.0,3600,4600,6700,11000,76000,81000,85000,88000,93000,99000,99000
