Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,138,0,4500.0,4791.3788218419,20.85504191927612,10137.270582839847,55.54347826086956,0.771036309443898,0.0,4500,6000,7200,7700,8700,9300,9800,10000,10000,10000,10000
GET,/products?search=[term],493,0,580.0,530.7217114661682,14.320666901767254,933.3723748568445,275185.99594320485,2.7544992793901573,0.0,580,630,650,660,730,770,820,890,930,930,930
GET,/recommendations/[userId],303,0,4000.0,3968.194202828857,1030.258083017543,6585.33895900473,2622.13201320132,1.6929275489963846,0.0,4000,4400,4500,4700,5000,5300,5900,6100,6600,6600,6600
GET,/users/[id]/dashboard,216,0,76000.0,74583.41413425903,28448.290166910738,99910.37708311342,31308.60648148148,1.20683944086871,0.0,76000,79000,80000,81000,85000,89000,91000,94000,100000,100000,100000
,Aggregated,1150,0,3100.0,15856.727284890523,14.320666901767254,99910.37708311342,124549.15304347826,6.42530257869915,0.0,3100,4400,5300,8700,75000,80000,85000,88000,98000,100000,100000
