Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,175,0,4800.0,4818.924441191235,11.052250163629651,9944.916208041832,55.245714285714286,0.9777347223528157,0.0,4800,6200,7300,7500,8400,9200,9600,9800,9900,9900,9900
GET,/products?search=[term],449,0,580.0,527.382518699961,9.879666846245527,871.9361671246588,284012.69710467703,2.50858794477951,0.0,580,610,640,660,690,720,750,800,870,870,870
GET,/recommendations/[userId],302,0,4000.0,3995.1977797958148,1179.1092089843005,6786.000624997541,2623.973509933775,1.6872907780031448,0.0,4000,4400,4600,4700,5000,5100,5600,5800,6800,6800,6800
GET,/users/[id]/dashboard,219,0,77000.0,75112.72876337702,21273.41637504287,98784.03804195113,31529.881278538815,1.223565166830095,0.0,77000,80000,82000,83000,86000,90000,95000,95000,99000,99000,99000
,Aggregated,1145,0,3500.0,16363.61908889314,9.879666846245527,98784.03804195113,118103.80174672489,6.397178611965566,0.0,3500,4600,5900,9100,76000,81000,86000,89000,97000,99000,99000
