Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,128,0,5900.0,5731.020180639462,62.27500014938414,11447.421250166371,56.125,0.7123359680612908,0.0,6000,7300,7800,8100,9600,11000,11000,11000,11000,11000,11000
GET,/products?search=[term],475,0,640.0,631.4138067773495,16.37341594323516,1575.812917202711,288320.36,2.6434342564774465,0.0,640,680,720,740,860,990,1100,1400,1600,1600,1600
GET,/recommendations/[userId],330,0,4200.0,4299.457252513843,1175.356457941234,7614.527791971341,2610.021212121212,1.8364911676580156,0.0,4300,4700,5000,5100,5700,6000,7100,7200,7600,7600,7600
GET,/users/[id]/dashboard,212,0,78000.0,77608.0582331161,42857.16558317654,103348.50845788606,30846.155660377357,1.179806447101513,0.0,78000,81000,83000,84000,89000,92000,96000,98000,103000,103000,103000
,Aggregated,1145,0,3600.0,16511.110375625572,16.37341594323516,103348.50845788606,126078.64366812227,6.372067839298266,0.0,3600,4800,6100,9400,77000,82000,89000,92000,100000,103000,103000
