Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,149,0,5600.0,5623.659491921844,11.785999871790409,13577.519333921373,55.604026845637584,0.8322902893380774,0.0,5600,7400,7900,8900,9700,10000,12000,13000,14000,14000,14000
GET,/products?search=[term],471,0,630.0,652.1373047644664,19.238790962845087,2339.210750069469,271294.54352441616,2.630931048847211,0.0,630,680,710,730,810,1200,1900,2200,2300,2300,2300
GET,/recommendations/[userId],348,0,4200.0,4444.642983963739,1598.2901670504361,8485.293040983379,2610.9454022988507,1.9438726220781941,0.0,4200,4700,5100,5300,6500,7200,7600,7800,8500,8500,8500
GET,/users/[id]/dashboard,201,0,78000.0,76714.42034827147,41042.63704200275,99750.10862504132,30955.427860696516,1.1227540144761983,0.0,78000,81000,83000,84000,87000,89000,94000,97000,100000,100000,100000
,Aggregated,1169,0,3500.0,15493.084844535811,11.785999871790409,99750.10862504132,115413.74251497006,6.52984797473968,0.0,3500,4700,6500,8600,75000,82000,87000,89000,97000,100000,100000
