Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769351395,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769351396,10,,Aggregated,0.000000,0.000000,570,580,590,640,650,650,650,650,650,650,650,9,0,570.0,484.58490277537044,119.47808414697647,649.9557909555733,3711.222222222222
1769351397,20,,Aggregated,0.000000,0.000000,410,550,570,580,640,650,1100,1100,1100,1100,1100,23,0,410.0,419.4266105921048,33.76941569149494,1121.6233340092003,3051.0434782608695
1769351398,30,,Aggregated,0.000000,0.000000,310,410,420,450,580,640,1100,1100,1100,1100,1100,42,0,310.0,330.4711627951335,5.594874732196331,1121.6233340092003,2919.4523809523807
1769351399,40,,Aggregated,5.000000,0.000000,370,410,500,550,590,650,1100,1100,1100,1100,1100,55,0,370.0,358.83026973090386,5.594874732196331,1140.308666974306,2962.3818181818183
1769351400,50,,Aggregated,9.333333,0.000000,410,560,640,780,1100,1400,1500,1500,1500,1500,1500,78,0,410.0,484.8787772516983,5.594874732196331,1524.2120423354208,2742.576923076923
1769351401,60,,Aggregated,10.750000,0.000000,450,640,760,850,1100,1400,1800,1900,1900,1900,1900,97,0,450.0,544.4579218591074,5.594874732196331,1863.5856248438358,2878.639175257732
1769351402,70,,Aggregated,11.200000,0.000000,560,760,860,890,1300,1700,1800,1900,1900,1900,1900,120,0,550.0,604.6614413576511,5.594874732196331,1907.7775832265615,2813.4583333333335
1769351403,80,,Aggregated,13.166667,0.000000,590,790,890,1000,1500,1800,1900,1900,1900,1900,1900,136,0,580.0,658.095452859176,5.594874732196331,1928.1817907467484,2828.823529411765
1769351404,90,,Aggregated,13.857143,0.000000,590,820,890,1100,1500,1800,2100,2200,2200,2200,2200,142,0,590.0,680.354792582081,5.594874732196331,2174.1945832036436,2806.9225352112676
1769351405,100,,Aggregated,15.000000,0.000000,610,860,1000,1300,1800,2200,3200,3400,3400,3400,3400,151,0,610.0,804.6284906461292,5.594874732196331,3441.1176666617393,2786.8543046357618
1769351406,110,,Aggregated,15.111111,0.000000,710,900,1500,1800,3100,3400,3500,3700,4300,4300,4300,168,0,670.0,1035.095489134879,5.594874732196331,4290.030875243247,2870.3035714285716
1769351407,120,,Aggregated,14.200000,0.000000,780,1200,1800,2200,3400,3700,4100,4200,4300,4300,4300,183,0,780.0,1226.7118395189118,5.594874732196331,4290.030875243247,2865.3005464480875
1769351408,130,,Aggregated,15.200000,0.000000,850,1500,2600,3200,3900,4200,5100,5800,6000,6000,6000,203,0,850.0,1498.1916229759017,5.594874732196331,5995.627082884312,2880.4729064039407
1769351409,140,,Aggregated,15.800000,0.000000,880,1900,3100,3400,4300,5000,5900,6000,6900,6900,6900,217,0,880.0,1701.7763270202527,5.594874732196331,6946.5875420719385,2839.0184331797236
1769351410,150,,Aggregated,15.500000,0.000000,1000,2300,3400,3900,4900,5500,6300,6700,7600,7600,7600,234,0,950.0,1929.9696170104046,5.594874732196331,7596.4881661348045,2856.8076923076924
1769351411,160,,Aggregated,16.000000,0.000000,1100,2900,3600,4100,5200,5900,6700,6900,7600,7600,7600,247,0,1100.0,2063.089544047801,5.594874732196331,7596.4881661348045,2857.931174089069
1769351412,170,,Aggregated,16.200000,0.000000,1500,3200,4100,4800,5700,6200,6900,7500,8000,8000,8000,273,0,1500.0,2328.9738107564767,5.594874732196331,7979.9615000374615,2856.285714285714
1769351413,180,,Aggregated,15.700000,0.000000,1500,3300,4200,5000,5900,6300,7200,7600,8200,8200,8200,283,0,1500.0,2426.636404599731,5.594874732196331,8236.722332891077,2838.1166077738517
1769351414,190,,Aggregated,15.100000,0.000000,1700,3400,4500,5100,6000,6800,7600,8000,8900,8900,8900,298,0,1700.0,2552.9275238998357,5.594874732196331,8922.3567917943,2842.6107382550335
1769351415,200,,Aggregated,15.300000,0.000000,1900,3800,5000,5600,6600,7300,7900,8100,9300,9300,9300,318,0,1900.0,2775.5055199069725,5.594874732196331,9317.046249751002,2869.078616352201
1769351417,210,,Aggregated,14.700000,0.000000,2000,3900,5100,5700,6700,7500,8100,8900,9800,9800,9800,321,0,2000.0,2832.982642251151,5.594874732196331,9782.725707627833,2866.3831775700933
1769351418,220,,Aggregated,15.700000,0.000000,2300,4200,5300,5800,6900,7800,9000,9500,9800,9800,9800,333,0,2300.0,3016.8232100794803,5.594874732196331,9782.725707627833,2868.093093093093
1769351419,230,,Aggregated,16.600000,0.000000,2900,4900,5800,6200,7600,9000,9800,10000,10000,10000,10000,356,0,2900.0,3373.9088810784115,5.594874732196331,10487.729874905199,2896.3848314606744
1769351420,240,,Aggregated,15.300000,0.000000,3100,5200,6100,6800,7800,9400,9900,10000,11000,11000,11000,374,0,3100.0,3606.666679362104,5.594874732196331,10930.425957776606,2918.780748663102
1769351421,250,,Aggregated,15.000000,0.000000,3400,5600,6500,7100,8800,9700,10000,10000,12000,12000,12000,398,0,3400.0,3816.4833191906255,3.4485417418181896,11582.824499811977,2910.404522613065
1769351422,250,,Aggregated,15.300000,0.000000,3600,5800,6800,7400,9100,9900,10000,11000,12000,12000,12000,414,0,3600.0,4010.9972473636612,3.4485417418181896,11582.824499811977,2884.0942028985505
1769351423,250,,Aggregated,15.600000,0.000000,3700,5900,7100,7600,9400,10000,10000,11000,12000,12000,12000,433,0,3700.0,4168.282843615395,3.3998750150203705,11582.824499811977,2910.678983833718
1769351424,250,,Aggregated,16.200000,0.000000,4100,6100,7400,7900,9500,10000,10000,11000,12000,12000,12000,452,0,4100.0,4317.211618442995,3.3998750150203705,11582.824499811977,2940.201327433628
1769351425,250,,Aggregated,16.000000,0.000000,4600,6700,7700,8400,9800,10000,11000,13000,13000,13000,13000,478,0,4500.0,4619.705994938847,3.3998750150203705,13360.111999791116,2957.8640167364015
1769351426,250,,Aggregated,16.900000,0.000000,5000,6900,8000,8500,9800,10000,12000,13000,13000,13000,13000,490,0,4900.0,4749.644020488676,3.3998750150203705,13360.111999791116,2974.8061224489797
1769351427,250,,Aggregated,16.900000,0.000000,5200,7200,8300,8700,10000,11000,13000,13000,14000,14000,14000,513,0,5200.0,4975.6826391238465,3.3998750150203705,13787.75520902127,2982.448343079922
1769351428,250,,Aggregated,17.100000,0.000000,5600,7400,8400,8800,10000,11000,13000,14000,14000,14000,14000,538,0,5600.0,5177.032834174263,3.3998750150203705,14411.782833281904,2988.388475836431
1769351429,250,,Aggregated,17.100000,0.000000,5800,7700,8600,9000,10000,13000,14000,14000,14000,14000,14000,560,0,5800.0,5385.6971463404725,3.3998750150203705,14411.782833281904,2996.057142857143
1769351430,250,,Aggregated,19.200000,0.000000,5900,8000,8800,9400,11000,13000,14000,14000,15000,15000,15000,580,0,5900.0,5599.917026139507,3.3998750150203705,14557.008625008166,2972.0344827586205
1769351431,250,,Aggregated,20.400000,0.000000,6000,8200,8900,9700,11000,14000,14000,14000,15000,15000,15000,604,0,6000.0,5787.390989846618,3.3998750150203705,14833.345791790634,2955.3973509933776
1769351432,250,,Aggregated,20.400000,0.000000,6000,8300,9000,9800,11000,14000,14000,14000,15000,15000,15000,627,0,6000.0,5935.798425891361,3.3998750150203705,14833.345791790634,2954.751196172249
1769351433,250,,Aggregated,20.600000,0.000000,6100,8400,9000,9800,12000,14000,14000,14000,15000,15000,15000,646,0,6100.0,6032.748004507372,3.3998750150203705,14833.345791790634,2958.2414860681115
1769351434,250,,Aggregated,21.300000,0.000000,6200,8400,9200,10000,13000,14000,14000,14000,15000,15000,15000,678,0,6200.0,6179.357619028934,2.5106659159064293,14833.345791790634,2949.924778761062
1769351435,250,,Aggregated,21.300000,0.000000,6400,8600,9500,10000,13000,14000,14000,14000,15000,15000,15000,706,0,6400.0,6320.6216204481425,2.5106659159064293,14833.345791790634,2929.78045325779
1769351436,250,,Aggregated,22.400000,0.000000,6800,8600,9600,10000,13000,14000,14000,14000,15000,15000,15000,730,0,6700.0,6432.011900734386,2.5106659159064293,14833.345791790634,2962.5931506849315
1769351437,250,,Aggregated,22.900000,0.000000,6900,8600,9700,10000,13000,14000,14000,14000,15000,15000,15000,748,0,6800.0,6470.783983450632,2.5106659159064293,14833.345791790634,2941.5655080213905
1769351438,250,,Aggregated,23.600000,0.000000,7000,8600,9700,10000,13000,14000,14000,14000,15000,15000,15000,769,0,7000.0,6524.5232674401,2.5106659159064293,14833.345791790634,2931.7646293888165
1769351439,250,,Aggregated,23.400000,0.000000,7100,8600,9800,10000,13000,14000,14000,14000,15000,15000,15000,785,0,7100.0,6577.1348031759735,2.5106659159064293,14833.345791790634,2941.684076433121
1769351440,250,,Aggregated,23.400000,0.000000,7200,8600,9800,10000,13000,14000,14000,14000,15000,15000,15000,809,0,7200.0,6646.714319882521,2.5106659159064293,14833.345791790634,2952.1174289245982
