Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,602,0,60,257.17912020318,3.756792051717639,4797.1901670098305,55.529900332225914,3.349185852648376,0.0,60,110,190,320,720,1100,2100,2700,4800,4800,4800
GET,/products?search=[term],1718,0,83,121.67653751806752,7.4359579011797905,1954.87687503919,276831.09778812574,9.557975572840382,0.0,83,110,130,150,210,280,600,1200,1900,2000,2000
GET,/recommendations/[userId],1156,0,3700.0,3699.666411545213,546.4176661334932,7005.556209012866,2604.7153979238756,6.431326986148709,0.0,3700,4100,4300,4400,4900,5200,5800,6200,6800,7000,7000
GET,/users/[id]/dashboard,1166,0,2900.0,3007.0595412567422,146.53704105876386,8866.634707897902,3817.1775300171525,6.4869613026378845,0.0,2900,3400,3800,4100,4700,5300,6000,6500,7600,8900,8900
,Aggregated,4642,0,910.0,1755.0426365079668,3.756792051717639,8866.634707897902,104069.6111589832,25.825449714275354,0.0,910,2800,3400,3700,4300,4800,5500,5900,7000,8900,8900
