Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,933,0,140.0,812.3097046233997,3.431708086282015,7065.712666139007,55.366559485530544,5.209635122475326,0.0,140,370,1200,1600,2900,3600,4500,5800,7100,7100,7100
GET,/products?search=[term],2675,0,98,252.48116686217764,7.951166946440935,1631.3913750927895,271025.07775700936,14.936520849540727,0.0,98,160,250,440,780,1100,1400,1500,1600,1600,1600
GET,/recommendations/[userId],1797,0,4300.0,4320.159638703619,669.9832500889897,10193.266917020082,2622.474123539232,10.033991763224181,0.0,4300,5300,5800,6100,6900,7500,8100,8900,10000,10000,10000
GET,/users/[id]/dashboard,1847,0,200.0,1316.8749898924473,9.605541126802564,9765.90595790185,32313.430969139146,10.313179068823073,0.0,200,1200,2500,3000,4100,4800,5700,6900,9600,9800,9800
,Aggregated,7252,0,280.0,1603.5393067914658,3.431708086282015,10193.266917020082,108858.14023717595,40.49332680406331,0.0,280,1500,2900,3600,5100,6200,7200,7800,9600,10000,10000
