Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,915,0,160.0,1040.390856715194,3.6442079581320286,6549.056041054428,55.50928961748634,5.109862550198333,0.0,160,650,1800,2400,3700,4300,5000,5600,6500,6500,6500
GET,/products?search=[term],2627,0,120.0,328.2976078917494,7.404750213027,2169.5329579524696,285376.642558051,14.670610840842647,0.0,120,220,410,630,1000,1400,1600,1700,2000,2200,2200
GET,/recommendations/[userId],1691,0,4700.0,4625.551205589411,619.5604579988867,10323.542583035305,2619.9343583678296,9.443472756705335,0.0,4700,5600,6100,6500,7200,7700,8300,8600,10000,10000,10000
GET,/users/[id]/dashboard,1782,0,290.0,1416.1864384577905,10.757292155176401,7228.1148340553045,31987.24074074074,9.951666737107573,0.0,290,1200,2600,3400,4600,5300,6100,6400,7200,7200,7200
,Aggregated,7015,0,410.0,1733.406524848112,3.6442079581320286,10323.542583035305,115633.18645759088,39.17561288485389,0.0,410,1700,3100,4000,5500,6500,7300,7800,9300,10000,10000
