Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769352893,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1769352894,10,,Aggregated,0.000000,0.000000,460,460,460,800,830,830,830,830,830,830,830,10,0,450.0,411.3628707360476,39.299583062529564,827.0267499610782,2742.5
1769352895,20,,Aggregated,0.000000,0.000000,360,450,460,460,680,800,830,830,830,830,830,21,0,360.0,333.24800593601094,7.785333786159754,827.0267499610782,2650.3809523809523
1769352896,30,,Aggregated,8.000000,0.000000,300,350,360,450,590,680,830,830,830,830,830,41,0,300.0,257.86967684582964,1.8310840241611004,827.0267499610782,2881.9268292682927
1769352897,40,,Aggregated,9.000000,0.000000,300,350,380,450,640,690,800,830,830,830,830,60,0,300.0,261.270804842934,1.8310840241611004,827.0267499610782,2898.15
1769352898,50,,Aggregated,12.333333,0.000000,86,340,360,380,570,650,800,830,830,830,830,85,0,86,216.18570633342162,1.8310840241611004,827.0267499610782,3171.105882352941
1769352899,60,,Aggregated,13.500000,0.000000,41,350,380,460,570,690,800,830,930,930,930,111,0,41,224.03658144092103,1.8310840241611004,926.8961669877172,3046.0
1769352900,70,,Aggregated,16.200000,0.000000,35,350,380,430,540,690,740,830,930,930,930,152,0,34,210.9511173054527,1.8310840241611004,926.8961669877172,2989.6973684210525
1769352901,80,,Aggregated,17.166667,0.000000,37,350,400,440,540,690,800,830,930,930,930,190,0,36,219.80711491288324,1.8310840241611004,926.8961669877172,3029.4736842105262
1769352902,90,,Aggregated,20.285714,0.000000,34,350,390,420,530,690,760,800,930,930,930,237,0,34,214.1833389531585,1.8310840241611004,926.8961669877172,3085.7130801687763
1769352903,100,,Aggregated,21.750000,0.000000,39,350,390,420,510,680,740,800,930,930,930,285,0,39,210.42401752058873,1.8310840241611004,926.8961669877172,3106.621052631579
1769352904,110,,Aggregated,23.777778,0.000000,32,340,390,420,510,690,740,800,930,930,930,340,0,31,203.2194545095348,1.8310840241611004,926.8961669877172,3143.494117647059
1769352905,120,,Aggregated,26.400000,0.000000,29,340,390,420,510,690,740,800,930,930,930,383,0,29,200.58187856107912,1.8310840241611004,926.8961669877172,3148.7963446475196
1769352906,130,,Aggregated,31.000000,0.000000,29,340,400,430,600,740,950,1100,1400,1400,1400,440,0,28,217.65087468824774,1.8310840241611004,1375.9914999827743,3183.5954545454547
1769352907,140,,Aggregated,35.100000,0.000000,31,340,410,450,700,900,1400,1600,1700,1700,1700,489,0,31,243.49151242330123,1.8310840241611004,1708.7864996865392,3197.3394683026586
1769352908,150,,Aggregated,38.000000,0.000000,30,340,410,450,720,1000,1700,1800,3000,3000,3000,543,0,30,265.67997719704914,1.8310840241611004,3024.529166985303,3175.731123388582
1769352909,160,,Aggregated,41.200000,0.000000,35,350,420,470,830,1500,1900,2600,3800,3800,3800,586,0,35,319.8620031155493,1.8310840241611004,3783.4908748045564,3200.8378839590446
1769352910,170,,Aggregated,44.000000,0.000000,38,360,450,560,970,1700,2600,2900,3800,3800,3800,621,0,38,368.0753374784201,1.8310840241611004,3783.4908748045564,3155.2995169082124
1769352911,180,,Aggregated,45.800000,0.000000,79,410,570,710,1400,2200,3000,3300,4700,4700,4700,673,0,79,462.2294239016225,1.8310840241611004,4728.181624785066,3155.4947994056465
1769352912,190,,Aggregated,45.800000,0.000000,110,420,660,760,1700,2600,3100,3700,5400,5400,5400,714,0,100.0,510.25483338488397,1.8310840241611004,5363.480917178094,3160.011204481793
1769352913,200,,Aggregated,47.800000,0.000000,280,460,740,830,1800,2800,3800,4300,5800,5800,5800,764,0,280.0,588.4494684698763,1.8310840241611004,5762.46508397162,3190.746073298429
1769352914,210,,Aggregated,48.400000,0.000000,310,560,790,940,2200,3200,4200,4700,6000,6000,6000,798,0,310.0,687.2458902379045,1.8310840241611004,5960.81458311528,3173.497493734336
1769352915,220,,Aggregated,47.600000,0.000000,340,690,920,1200,2800,3700,4400,5100,6900,6900,6900,865,0,340.0,783.3080669967296,1.8310840241611004,6858.706541825086,3140.221965317919
1769352916,230,,Aggregated,45.900000,0.000000,350,720,1000,1300,3000,3900,4600,5400,6900,6900,6900,903,0,350.0,853.2397101725043,1.8310840241611004,6858.706541825086,3118.7098560354375
1769352917,240,,Aggregated,46.400000,0.000000,380,790,1200,1500,3300,4200,4700,5400,6900,6900,6900,958,0,370.0,947.3309029610186,1.8310840241611004,6858.706541825086,3102.5574112734867
1769352918,250,,Aggregated,47.000000,0.000000,400,870,1400,1600,3500,4300,5000,5500,6800,6900,6900,1009,0,400.0,1018.4509463523348,1.8310840241611004,6858.706541825086,3123.343904856293
1769352919,250,,Aggregated,47.000000,0.000000,420,990,1500,1700,3600,4400,5200,6000,6900,7000,7000,1054,0,420.0,1079.5291974969152,1.8310840241611004,6979.060166981071,3135.7068311195444
1769352920,250,,Aggregated,46.500000,0.000000,450,1200,1600,2000,3900,4600,5300,6000,6900,7000,7000,1102,0,450.0,1165.0458193378195,1.8310840241611004,6979.060166981071,3148.858439201452
1769352921,250,,Aggregated,47.100000,0.000000,460,1300,1700,2100,4000,4700,5600,6300,7000,7200,7200,1135,0,460.0,1223.6782165125242,1.8310840241611004,7231.182124931365,3157.8537444933922
1769352922,250,,Aggregated,48.600000,0.000000,590,1400,1800,2300,4200,5000,5800,6300,7000,7200,7200,1191,0,590.0,1314.299127933867,1.8310840241611004,7231.182124931365,3156.2779177162047
1769352923,250,,Aggregated,46.300000,0.000000,660,1500,1900,2600,4400,5300,6100,6500,7000,7200,7200,1229,0,660.0,1370.7992770497674,1.8310840241611004,7231.182124931365,3138.2847843775426
1769352924,250,,Aggregated,46.400000,0.000000,700,1600,2000,2800,4500,5400,6300,6600,7600,7700,7700,1264,0,700.0,1437.822186343867,1.8310840241611004,7688.58554167673,3140.3417721518986
1769352925,250,,Aggregated,46.300000,0.000000,730,1600,2100,3000,4700,5700,6400,6800,7700,8200,8200,1309,0,730.0,1515.4423492859603,1.8310840241611004,8229.523625224829,3130.122230710466
1769352926,250,,Aggregated,46.400000,0.000000,780,1700,2300,3200,4800,5800,6500,7000,8400,8600,8600,1355,0,780.0,1599.9214260790814,1.8310840241611004,8611.23887496069,3126.550553505535
1769352927,250,,Aggregated,45.600000,0.000000,800,1800,2300,3400,5100,6000,6700,7200,8400,8600,8600,1404,0,800.0,1676.3220569510224,1.8310840241611004,8611.23887496069,3127.990740740741
1769352928,250,,Aggregated,44.400000,0.000000,860,1900,2500,3600,5300,6100,6800,7200,8400,8600,8600,1448,0,860.0,1741.1763664866921,1.8310840241611004,8611.23887496069,3108.717541436464
1769352929,250,,Aggregated,43.800000,0.000000,980,1900,2600,3700,5400,6200,6900,7300,8400,8600,8600,1514,0,970.0,1797.2812430958954,1.8310840241611004,8611.23887496069,3115.128137384412
1769352930,250,,Aggregated,43.800000,0.000000,1200,2000,2800,3900,5500,6300,7000,7400,8400,8600,8600,1562,0,1200.0,1851.5454414756741,1.8310840241611004,8611.23887496069,3114.042893725992
1769352931,250,,Aggregated,44.100000,0.000000,1200,2000,3000,4100,5600,6300,7000,7400,8400,8600,8600,1614,0,1200.0,1896.845838211966,1.8310840241611004,8611.23887496069,3107.148079306072
1769352932,250,,Aggregated,44.900000,0.000000,1300,2000,3100,4200,5600,6300,7000,7400,8400,8600,8600,1666,0,1300.0,1924.9931077158699,1.8310840241611004,8611.23887496069,3091.4321728691475
1769352933,250,,Aggregated,47.400000,0.000000,1300,2000,3200,4200,5600,6300,7000,7400,8400,8600,8600,1718,0,1300.0,1950.5380460302908,1.745833083987236,8611.23887496069,3089.8876600698486
1769352934,250,,Aggregated,47.700000,0.000000,1400,2000,3300,4300,5700,6300,7000,7400,8600,9200,9200,1762,0,1400.0,1969.9154728724939,1.745833083987236,9169.25345780328,3088.631668558456
1769352935,250,,Aggregated,48.800000,0.000000,1400,2000,3300,4300,5700,6300,7000,7400,8600,9200,9200,1818,0,1400.0,1997.2891900401535,1.745833083987236,9169.25345780328,3099.5401540154016
1769352936,250,,Aggregated,50.100000,0.000000,1500,2100,3500,4400,5700,6300,7000,7400,8600,9200,9200,1865,0,1500.0,2026.185529082814,1.745833083987236,9169.25345780328,3107.5404825737264
1769352937,250,,Aggregated,49.500000,0.000000,1500,2100,3600,4500,5700,6300,7000,7400,8600,9200,9200,1936,0,1500.0,2060.619545945838,1.745833083987236,9169.25345780328,3119.7360537190084
1769352938,250,,Aggregated,51.300000,0.000000,1500,2100,3800,4600,5700,6300,7000,7400,8600,9200,9200,1980,0,1500.0,2084.1923342335667,1.745833083987236,9169.25345780328,3103.778282828283
1769352939,250,,Aggregated,52.100000,0.000000,1500,2100,3900,4600,5700,6300,7000,7400,8400,9200,9200,2026,0,1500.0,2101.7478726933427,1.745833083987236,9169.25345780328,3099.4328726554786
