Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,157,0,3800.0,4021.845167502761,9.936416987329721,10910.983667010441,55.70063694267516,0.876833334198619,0.0,3800,5300,6100,6800,7800,8600,9400,10000,11000,11000,11000
GET,/products?search=[term],485,0,570.0,498.6630747334782,9.408292127773166,890.1324158068746,292283.06597938144,2.7086889623333135,0.0,570,610,650,660,710,750,820,840,890,890,890
GET,/recommendations/[userId],280,0,3300.0,2675.9318999929487,2.2636670619249344,6104.56058406271,2634.917857142857,1.5637791947491293,0.0,3300,3900,4100,4300,4700,5100,5600,5900,6100,6100,6100
GET,/users/[id]/dashboard,184,0,84000.0,83051.78283198114,28694.8075001128,113538.76287513413,35335.440217391304,1.0276263279779994,0.0,84000,87000,89000,91000,95000,99000,108000,113000,114000,114000,114000
,Aggregated,1106,0,720.0,15283.969489716297,2.2636670619249344,113538.76287513413,134724.71066907776,6.176927819259061,0.0,720,3700,4600,6200,82000,87000,94000,98000,113000,114000,114000
