Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,447,0,11000.0,10703.522425027193,16.012457897886634,23278.863749932498,55.20357941834452,2.4875988185253624,0.0,11000,14000,15000,16000,19000,19000,21000,22000,23000,23000,23000
GET,/products?search=[term],1334,0,3800.0,3764.206810827148,453.38349998928607,5829.324875026941,2316.1206896551726,7.4238407693799395,0.0,3800,4100,4300,4400,4800,5100,5300,5400,5700,5800,5800
GET,/recommendations/[userId],931,0,5500.0,5406.325664296726,1410.6117088813335,7260.126624954864,2621.204081632653,5.181106264087499,0.0,5500,5700,5900,6000,6300,6600,6800,7000,7300,7300,7300
GET,/users/[id]/dashboard,929,0,4200.0,4174.001135506975,848.4414168633521,5754.27645794116,66567.37997847148,5.169976068031457,0.0,4200,4400,4600,4700,4900,5200,5400,5600,5800,5800,5800
,Aggregated,3641,0,4400.0,5140.582987634392,16.012457897886634,23278.863749932498,18510.249382037902,20.26252192002426,0.0,4400,5000,5300,5600,6700,12000,17000,19000,22000,23000,23000
