Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,467,0,9700.0,10160.271436738338,9.801042033359408,21454.232583055273,55.51605995717345,2.5970727976406254,0.0,9700,13000,15000,16000,18000,19000,21000,21000,21000,21000,21000
GET,/products?search=[term],1331,0,3900.0,3846.2087434328528,382.32458382844925,7014.837666880339,2314.8106686701726,7.401935532461825,0.0,3900,4200,4500,4600,5100,5500,6100,6400,6900,7000,7000
GET,/recommendations/[userId],944,0,5500.0,5484.586026138721,940.4367089737207,8453.52750015445,2615.8591101694915,5.2497574324898295,0.0,5500,5900,6100,6200,6600,6900,7200,7400,8500,8500,8500
GET,/users/[id]/dashboard,865,0,4300.0,4247.408512896842,245.53229194134474,6124.579542083666,68609.1260115607,4.810423918542058,0.0,4300,4500,4700,4800,5100,5300,5500,5700,6100,6100,6100
,Aggregated,3607,0,4500.0,5188.6909261981355,9.801042033359408,21454.232583055273,17999.224840587747,20.059189681134338,0.0,4500,5100,5500,5800,6900,12000,17000,19000,21000,21000,21000
