Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,429,0,11000.0,10996.545194939652,33.98787509649992,21737.631249940023,55.58508158508158,2.3855180702538408,0.0,11000,13000,15000,17000,19000,20000,20000,21000,22000,22000,22000
GET,/products?search=[term],1352,0,3800.0,3771.227620473509,323.29187518917024,5914.235666859895,2314.9704142011833,7.517996342618164,0.0,3800,4100,4300,4500,4900,5100,5400,5500,5800,5900,5900
GET,/recommendations/[userId],902,0,5500.0,5480.4975572460335,1032.3937919456512,7875.353083014488,2622.288248337029,5.015704660533716,0.0,5500,5800,5900,6000,6300,6700,7000,7100,7900,7900,7900
GET,/users/[id]/dashboard,926,0,4300.0,4281.78984021766,313.37066600099206,6452.959249960259,65929.42548596112,5.149160216911554,0.0,4300,4500,4600,4700,5100,5300,5500,5700,6500,6500,6500
,Aggregated,3609,0,4500.0,5188.296985366247,33.98787509649992,21737.631249940023,18445.45247991133,20.068379290317274,0.0,4500,5000,5400,5700,6700,12000,17000,19000,21000,22000,22000
