Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/checkout,387,0,11000.0,11541.960924617148,14.073082944378257,29358.83816680871,55.44961240310077,2.152777572410281,0.0,11000,14000,16000,17000,19000,21000,22000,26000,29000,29000,29000
GET,/products?search=[term],1259,0,3900.0,4055.0544448426203,464.1046670731157,9348.260874859989,2315.0714853057984,7.003480526264971,0.0,3900,4300,4600,4800,5400,6000,7900,8600,9100,9300,9300
GET,/recommendations/[userId],886,0,5500.0,5575.52934725875,994.7268329560757,12187.974625034258,2618.2663656884874,4.928581212288137,0.0,5500,5900,6100,6200,6700,7300,9800,11000,12000,12000,12000
GET,/users/[id]/dashboard,918,0,4300.0,4426.180919756086,647.2330410033464,10247.758958023041,66603.86383442266,5.1065886601360155,0.0,4300,4500,4700,4900,5400,5900,8800,9400,10000,10000,10000
,Aggregated,3450,0,4600.0,5384.117539098855,14.073082944378257,29358.83816680871,19245.873913043477,19.191427971099404,0.0,4600,5200,5600,5900,8200,13000,17000,19000,26000,29000,29000
